0,1,2
,CLASS,Primary/Basic 5
,SUBJECT,English Studies
,TERM,Third Term
WEEK,TOPICS,Learning Objectives
1,(a) Speech work: Intonation Practice passage (Request),"By the end of the lesson, pupils should be able to: i. read dialogues aloud repeatedly to master the intonation patterns in a given script; ii. draw out the intonation patterns in a given recorded dialogues; iii.create dialogue to generate intonation in request form."
1,"(b) Structure: Linking Words: such as although, because, but, so-..that etc,","By the end of the lesson, pupils should be able to: i. identify linking words; ii. classify linking words according to their functions; iii. form sentences and paragraphs with linking words."
1,c) Comprehension and Vocabulary Developrnent Reading to comprehend main ideas and acquire new words main ideas and acquire new words,"By the end of the lesson, pupils should be able to: i. identify the topic sentence in each paragraph, ii. establish the relationship between the topic and the main idea in a given passage; iii. attach contextual meanings to new words found in a given passage. iv) construct sentences with the new words"
1,(d)Writing: Composition involving expression of personal opinion.,"By the end of the lesson, pupils should be able to: i. state qualities of expressing opinions: e.g. ii identify common phrases for opinions iii describe how people express their opinions e.g. They can agree or disagree with one another. iv. discus the procedures for expressing personal or general opinions; e.g. formal or informal procedures v. compose/write an essay on a given topic to express ones opinion ."
1,(e) Dictations for the Week,"Learners are to be guided to learn the following words: merchandise, bribery, torture, corporal, immediately, opportunity, recognizes, vacuum, accidentally, ubiquitous."
2,(a) Speech work: Expressing Congratulations,"By the end of the lesson, pupils should be able to: i. identify congratulatory speech presentation ii. use appreciation words (like: Excellent! Well done! keep it up) to acknowledge the effort, dedication, or skill of someone; iii. discuss the qualities of a good congratulatory speech; iv. express good wishes for future success to improve English speaking skill"
2,(b) Structure: Passage based on illustrating ‘When’ adverbial structure,"By the end of the lesson, students should be able to: i. identify adverbials in sentencesj; ii. examine the use and function of ‘when’ in sentences; iii construct long sentences with ‘when;"
2,(c) Comprehension and Vocabulary Development Emphasis on new Words and Meaning/Purpose,"By the end of thc lesson, pupils should be able to: i. identify new words in a selected passage and use them in another context; ii. analyze the passage to bring out the main idea and purpose; iii. answer questions from the selected passage."
2,(d)Writing: Expository Essay: Basic Concept of Drug Abuse,"By the end of the lesson, pupils should be able to: i. identify and describe the features of an expository essay; ii discuss the topic orally; iii compose and write an essay on a drug abuse."
2,(e) Dictation for the week,"Learners are to be guided to learn the following words: Camouflage, demitasse, glucose, inexorable, occasionally prescience, superintendent, department, embrace, eliminate"
3,"(a) Speech work: Observing and reporting things, complete action","By the end of the lesson, pupils should be able to: (i) identity the features of report presentation; (ii) explain the style of report; (iii) present a report on an incident orally."
3,(b ) Structure: Passage Based on Conversation with ‘that / which’ Adjectival Clause,"By the end of the lesson, pupils should be able to: I. identify the use of that/which adjectival clause in a given passage; ii. insert ‘that/which ‘appropriately in a fill in the gap passage; iii. match make/ connect noun phrases and clauses together with ‘that/which’ to form sentences (iv) form sentences and paragraphs with the use that/which;"
3,(c)Comprehension and Vocabulary: Road Safety,"By the end of the lesson, pupils should be able to: i. differentiate between main ideas and supporting ideas in each paragraph; ii. recognize the unfamiliar words in a selected passage iii. construct sentences with the words iv. answer questions on the passage"
3,(d ) Writing: Descriptive (Elements of Soil),"By the end of the lesson, pupils should be able to: i. classify the soil according to types (suitability different types of soil for plant growth; ii. state major characteristics of soil and its properties; iii. write simple descriptive composition about soil."
3,e) Supplementary Reading: Story Book,"By the end of the lesson, pupils should be able to: i share with other pupils the story read; ii discuss lessons learnt frorn the book; iii. relate events in the story to their personal lives."
3,(f) Dictation for the week:,"Leamers are to be guided to learn the following words: ambulance, tornado, thoughtful, mammal, enjoyment, consequently, phantom, souvenir, questionnaire, fantastic."
4,(a) Speech work: Contrasting Diphthongs in Pairs /au/ and /uI/ and /Iu/,"By the end of the lesson, pupils should be able to: i recognize and pronounce the sounds /au/uI/ correctly ii generate tens words containing the sounds iii draw the contrast behveen the sounds when used in words iv Construct sentences with the pairs of sounds."
4,"(b) Stucture: Construction v,äth the Past Tense, Past Perfect Tense","By the end of the lesson, pupils should be able to: (i) explain the past tense with examples; (ii) classify past tense and past perfect tense in a passage (iii) covent past tense to past perfect tense with examples"
4,"(c) Comprehension and Vocabulary Development Emphasis on new Words. Tone, mood and, Meaning/Purpose","By the end of the lesson, pupils should be able to: i. identify a speakeds&/flteds tone in a text: ii. analyze a text to bring out its mood and purpose; iii. relate the issue raised in the text to their real life experiences"
4,(d) Writing: Debate: “A Farmer is more Important than a teacher’ Or any other topical topic.,"By the end of the lesson, students should be able to: i. describe characteristics of a debate; ii. explain elements of debate; iii. demonstrate understanding of debate presentation."
4,(e) Dictation for the week,"Learners are to be guided to learn the following words: significance, commentary, maximum. Participation, congregation, wheelchair, excitement, cowardice, Pentecostal, broadcasting"
5,"(a) Speech work: Contrasting Diphthongs in Pairs /ai/ and /au/, Contrasting monopthongs and diphthongs /Ie/ and lei/ Ia:/ and /ai/","By the end of the lesson, pupils should be able to: i. recognize and pronounce the sounds /au/, /ou/ correctly ii. generate tens words containing the sounds iii. draw the contrast between the sounds when used in words iv. Construct sentences with the pairs of sounds."
5,(b)Structure: Construction with Prepositional Verbs vs. Phrasal Verbs: Position of the object,"By the end of the lesson, to: i. describe the prepositional verbs and phrasal verbs ii. differentiate between prepositional verbs and phrasal verbs; iii. construct sentences showing position of the object of a phrasal verb and position of the of a prepositional verb."
5,(c) Comprehension and Vocabulary Development Emphasis on new Words and Meaning/Purpose,"By the end of the lesson, pupils should be able to: i. identify new words in a selected passage and use them in another context; ii. analyze the passage to bring out the main idea and purpose; iii. answer questions from the selected passage."
5,(d)Writing: Descriptive Essay. Write composition on ‘My School”,"By the end of the lesson, pupils should be able to: (l) highlight the features of a descriptive essay; (ii) familiarise more with their irnrnediate environment: school to form outlines on the topic; (iii) complete a guided essay on ‘My School’; (iv) write a descriptive essay on v’ My Student”"
5,(e ) Dictation for the week,"Learners are to be guided to learn the following words: harmony, helicopter, gymnastics, haphazard, hurricane, imitate, immigrant, hijack, gnashi gravity."
6,(a) Speech work: Passages on National Values using correct Stress and Intonatiom,"By the end of the lesson, pupils should be able to: i. read, and pronounce stress and intonation patterns of, a given passage (discipline, commitment etc). correctly; ii. Use intonation in connected speech while discussing the main and supporting ideas of the passage iii. express their opinions on the topic through the use different pitch heights, range, intonation patterns, pause, and tempo."
6,"(b) Structure: Use of “That, Who, Which, and When’ to produce -Defining Relative Clauses","By the end of the lesson, pupils should be able to: i recall the relative pronouns ii. identify the use of relative pronouns in sentences, iii. explain defining clause with its features iv. construct defining relative clause with and without relative pronouns."
6,"(c ) Comprehension and Vocabulary Development: Family Needs and Resources. Emphasis on New words and Meaning, simile and metaphor.","By the end of the lesson, pupils should be able to: i. read to draw out simile and metaphor from the selected passage; ii. differentiate between main ideas and supporting ideas in a given passage; iii. recognize the key words and the easily confused words in the given passage, and use them in different contexts correctly. iv answer questions from the selected text."
6,(d ) Writing: Composition on ‘Girls are Iliore useful in the family’.,"By the end of the lesson, pupils should be able to: i. desclibe characteristics and elennents of a debate; ii. draw out points to suppofl or oppose the motion; iii. argue for or against the topic."
6,e) Supplementary Reading: Play,"By the end of the lesson, pupils should be able to: share with other pupils the drama text read; ii discuss lessons learnt from the book; iii relate events in the text to their personal lives."
6,f) Dictation for the week,"Learners are to be guided to learn the following words: Burglar, compassion, decadent, destiny, energetic, famously, fragrant, generative, dessert, desert"
7,A. Mid-term tests B. Open day C. Mid-term break D. Homework,"Learners are to be guided to learn the following words: opaque, phenomenal, spontaneous, arbitrary, entrepreneur, deficit, heroism, aesthetics, jewelry, monumental."
8,(a) Speech work: Oral Composition ( Talking about self and family),"By the end of the lesson, pupils should be able to: i. introduce themselves; ii. speak about the family; giving appropriate information; iii. speak in correct intonation, stress and rhythm."
