0,1,2
,LAGOS STATE GOVERNMENT MINISTRY OF EDUCATIONUNIFIED SCHEMES OF WORK FOR PRIMARY SCHOOLS,LAGOS STATE GOVERNMENT MINISTRY OF EDUCATIONUNIFIED SCHEMES OF WORK FOR PRIMARY SCHOOLS
,English Studies Scheme of Work for Primary/Basic 2,English Studies Scheme of Work for Primary/Basic 2
,CLASS,Primary/Basic 2
,SUBJECT,English Studies
,TERM,First Term
WEEK,TOPICS,Learning Objectives
1,"a) Phonics: la/, la: l","By the end of the lesson, pupil should be able to; 1) identfy the vowel sounds la/ and 2) pronounce the vowel sounds; 3)produce words containing the sounds; 4) match the sounds with words; 5) differentiate words containing the two sounds."
1,b) Phonemic awareness,"By the end of the lesson, pupils should be able to: 1) leam sounds through songs; 2) Identify the sounds in songs; 3) repeat sounds in the words they hear; 4) analyse the sounds given to them"
1,"c) Vocabulary Building: Meaning of New words, Reading","By the end of this lesson, pupils should be able to: 1) explain vocabulary building; 2) idenüfy new words; 3) analyse techniques used in reading"
1,d) Oral and written comprehension,"By the end of this lesson, pupils should be able to: 1) examine and label pictures in books;; 2)list and identify comprehension strategies; 3) apply comprehension strategies to text."
1,e) Picture reading,"By the end of the lesson, pupils should be able to: 1) identify pictures; 2) interpret information from the pictures; 3) categorise the pictures given."
2,Comprehension: New words and meaning,"By the end of the lesson, pupils should be able to: 1) combine words to make meaning; 2) discuss the meaning of each word given to tiem; 3) use the words in sentences."
2,B) Oral and witten comprehensio n on passage,"By the end of the lesson, pupils should be able to: 1) summarize the passage given orally 2) analyse the main idea of the passage given 3) dramatize the meaning of the passage"
2,C) Phonics: learn sounds through songs,"By the end of the lesson, pupils should be able to; 1) pronounce the sounds by singing; 2) use the sounds to form songs 3) identify the sounds from the music."
2,(D) Simple commands at home and school,"By the end of the lesson, pupils should be able to; 1)explain the meaning of command 2)demonstrate how to command 3) identify the words and punctuation mark use for command"
2,E) Picture reading,"By the end of the lesson, pupils should be able to identify things in picture to a text. 2) interpret the pictures; 3) describe the picture given. pictures"
3,(A) Supplementary Reading,By the end of the lesson pupils should be able to : i) read and share with other pupils the story read ii) discuss lessons learnt from the book iii) relate event learnt from the story in their pessonal lives.
3,(B)Listening to and telling a story,By the end of the lesson pupils should be able to : (i) summarize the story in their own words; (ii)relate the story to real life situation; (iii) list the characters in the story.
3,"(C)Phonics: /b/, /dl. bed, dog","By the end of the lesson pupils should be able to : (i)produce the consonant sound as in bed, dog, doll pronounce the sounds; (iii)match the sound with words"
3,"(D)Writing of Letters- a, b. c","By the end of the lesson, pupils should be able to: (i)identify the alphabet; (ii)compose a song with the alphabet; (iii)match the alphabet with objects."
4,(A)Vocabulary building: synonyms and antonyms,"By the end of the lesson, Pupils will be able to: (i)explain synonyms and antonyms; (ii)list some synonyms and antonyms; (iii)compare synonyms and antonyms."
4,(B)Comprehension Reading passage,"By the end of the lesson, pupils should be able to: (i)discuss the main idea of the story (ii)identify facts and other kinds of information in the passage; (iii)explain causes and effects in the given passage; (iv) use evidence from tho passage to discuss relationship between ideas; (v)dramatize the story in the given passage; (vi)discuss the moral lessons leamt from the story."
4,(C)Phonic pronounce consonant sound in isolaüon,"By the end of the lesson, pupils should be able to: (i)identify the consonant sounds; (ii)arrange the consonant sounds in sequence; (iii) pronounce the consonant sounds."
4,(D)Picture Reading: Classroom environment,"By the end of the lesson, pupils should be able to: (i)explain the pictures in the classroom; (ii)assess the classroom environment; (iii) categorise the pictures in the classroom environment."
4,(E)Writing of alphabet: letter words,"By the end of this lesson, pupils should be able to: (i)arrange two letters to form a word; (ii)match the letters; (iii)pronounce the two letters matched together"
5,(A)lntroduction to colour,"By the end of the lesson, pupils should be able to: (i)identify colour of things; (ii)list the name of principal colourred, blue, yellow, orange, green, and violet; (iii) describe objects with reference to their colour- red cap, white short green shoes etc."
5,(B) Comprehension Skills Reading problem solving,"By the end of the lesson, pupils should be able to: (i) explain the meaning of the new words (ii) compose a small poem from the passage (iii) summarize the passage."
5,"(C) Differentiate between two words e.g feel, fill.","By the end of the lesson, should be able to: (i)identify the words and their meanings (ii)compare the two words; (iii)differentiate words given; (iv) use the words in sentences."
5,(D)Phonics Production of consonant sound and words,By the end of this lesson pupils should be able to: (i)list consonant sounds; (ii)apply songs to the sounds; (iii)identify consonant sounds in words; (iv) match sounds and words.
6,(A)Supplementary Reading: poetry.,"By the end of the lesson, pupils should be able to: (i)read and share with other pupils the poem read. (ii) discuss lessons learnt from the poem read. (iii) relate events in the poem to their personal lives."
