0,1,2
,CLASS,Primary/Basic 5
,SUBJECT,English Studies
,TERM,Second Term
WEEK,TOPICS,Learning Objectives
1,(a) Structure: Abbreviations and Acronyms,"By the end of the lesson, pupils should be able to: i. identify the features of abbreviated forms of words; ii. differentiate between abbreviations and acronyms; iii. apply standard English conventions in abbreviations of common words. iii) compose the different forms of short letters/texts"
1,(b) Stucture: Review of reported speech (command),"By the end of the lesson, pupils should be able to: i. mention the rules guiding the reported speech; ii. form command sentence; iii. convert direct command sentence to reported command iv. demonstrate the use of direct and reported commands in class"
1,(c) Comprehension and Vocabulary Development Reading to comprehend,"By the end of the lesson, pupils should be able to: i. identify the topic sentence in each paragraph; ii. establish the relationship between the topic sentence(s) and the rnain idea in a given passage: iii. attach contextual meanings to new words found in a given passage, iv. construct sentences with the new words"
1,"(d). Writing: Letter Writing. Responding to a Formal Invitation e.g. weddings, chieftaincy etc.","By the end of the lesson, pupils should be able to: i. make a list of occasions for formal invitation; ii. give reasons for formal invitation iii. identify the features of formal invitations; iv. write responses to formal invitations"
1,(f) Dictations for the week,"Learners are to be guided to master the spellings and meanings of the following words: Resident, electoral, emergency, experience, imprisonment, convicted, transmit, statistics, libration, diplomatic"
2,"(a) Speech work: Oral Composition talking about myself, family and environment","By the end of the lesson, pupils should be able to: i. say out loud/pronounce relevant words on the topic. ii Compose sentences sequentially on the topic; iii develop ability to speak fluently about family"
2,(b) Structure: Word Bank and Sentence Building,"By the end of the lesson, students should be able to: i. make many new words from a given words define and provide examples of modal auxiliaries (must, ought to, will, have to, shall, can, must etc.) ii. complete phrases with sentences; iii summarise a long sentence;"
2,(c)Comprehension and Vocabulary: Law and Order,"By the end of the lesson, students should be able to: i. identify words related to law and order in a given passage ii. write the meaning of the identified words and use them in another meaningful sentence. iii. demonstrate how each word is applicable to law and iv. derive answers from the passage to the given questions"
2,(d ) Writing: Formal Invitation as Opposed to Letter Writing,"By the end of the lesson, students should be able to: i. recall and describe formal invitations and letter writing ii. contrast the features of formal invitation and letter writing; iii. write a formal invitation and a formal letter."
2,(e) Dictation for the week,"Learners are to be guided to learn the following words: Superintend, extraordinaire, entrepreneur, official, saboteur, journalism, supersede, guarantee, isolationism, evolutionary"
3,(a) Speech work: Dialogue on the experience of national Issues,"By the end of the lesson, pupils should be able to: i. identify proper ethics of discussion; ii. demonstrate good mastery of words pronunciation, stress placement on word and intonations in sentences iii. express their thoughts on the given topic fluently;"
3,(b)Structure: Making and Responding Requests (Sentence Building),"By the end of the lesson, students should be able to: i. identify differences between making requests and responding to offers ii. classify the appropriate words that are for polite and casual request making iii. form examples of request making with their responses"
3,(c)Comprehension and Vocabulary: ‘Children’s Novel’,"By the end of the lesson, pupils should be able to: i) differentiate between main ideas and supporting ideas in each paragraph; ii. recognize the unfamiliar words in a selected passage iii. Construct sentences with the words iv. Infer implied meanings of ideas in the passage"
3,(d ) Writing: Letter writing Informal Letter,"By the end of the lesson, pupils should be able to: i. explain the features of an informal letter; ii. read a comprehension passage written in an informal letter form; iii. write letters to friends in another schools about their school’s activities."
3,e.Supplementary Reading: Story Book,"By the end of the lesson, pupils should be able to: i share with other pupils the story read; ii discuss lessons learnt from the book; iii relate events in the story to their personal lives."
3,(f) Dictation for the week:,"Learners are to be guided to learn the following words: Exhaust, cashmere, champagne, schedule, fascism, controversial, chassis, gestation."
4,(a) Speech work: Discussion on Roles of Individual Members of the Family,"By the end of the lesson, pupils should be able to: i mention words associated with family; ii use the family related words for sentence building; iii act roles of family members with adequate discussion; iv compose poems on family."
4,(b) Comprehension and Vocabulary Development: children’s poems,"By the end of the lesson, students should be able to: i. read selected children’s poems rhythmically. ii. dentify key words/lines that signal main ideas; iii. construct sentences/ poems with the words in another context; iv. answer questions from the poems."
4,(c)Writing: Acknowledging Receipt of letters of Congratulations and Sympathy,"By the end of the lesson, pupils should be able to: i. explain the features of acknowledgment letters ii. describe the style of such letter iii. compose/write an acknowledgement letter with appropriate register."
4,(d) Dictations for the week,"Learners are to be guided to learn the following words: Allusion, elation, treasure, thistle, chamois, confer, mortgage, abattoir, nightingale, colonel."
5,(a) Speech work Consonant Contrast /s/ and /z/,"By the end of the lesson, pupils should be able to: i. recognize and pronounce the sounds /s/ and /z/ correctly ii. generate tens words containing the sounds iii. draw the contrast beueen the sounds when used in words iv. construct sentences with the pairs of sounds."
5,(b) Structure: Types of Clause: -Independent and Dependent Clause.,"By the end of the lesson, pupils should be able to: i. explain the meaning of the term “clause”; ii. differentiate between independent and dependent clauses; iii. identify independent and dependent clauses in sentences."
5,"(c) Comprehension and Vocabulary Development:Emphasis on new words, and meaning/Purpose","By the end of the lesson, pupils should be able to: i. identify new words in a selected passage and use them in another context: ii. analyze the passage to bring out the main idea and purpose; iii, answer questions from passage."
5,(d)Writing: Letter Asking for Special Favours,"By the end of the lesson, students should be able to: i. explain the features of letter; of request ii, analyze the style and tone of request letter; iii. write a letter of request"
5,(e ) Dictation for the week,"Learners are to be guided to learn the following words: Confidential, conspicuous, apostrophe, courtesy, simultaneous, trivialize, busyness, terrestrial, erosion, suspicion"
6,(a) Speech work: A Folktale on Reward and Punishment,"By the end of the lesson, pupils should be able to: i describe the features of folktales; ii explain the purpose of folktales; iii present folktales; iv deduce/infer lessons from the folktales."
6,b) Structure Comparing Objects and People Using “same as”,"By the end of the lesson, pupils should be able to: i. recognize the use of comparison in any given passage ii. mention situation in which same as could be used iii. generate sentences With the use of “sarne as”"
6,"(c) Comprehension and Vocabulary Development: Emphasis on New words and Meaning, simile and metaphor.","By the end of the lesson, pupils should be able to: i. read to draw out simile and metaphor from the selected passage; ii. differentiate between main ideas and supporting ideas in a given passage; iii. recognize the key words and the easily confused words in the given passage, and use them in different contexts correctly iv. infer implied meanings of ideas in the passage"
6,(d) Writing- Letter of Absence from School,"By the end of the lesson, pupils should be able to: i. explain the features of letter of permission ii. describe the style of such letter iii. compose/write a letter of absence from school with appropriate register."
6,e) Supplementary Reading: Play,"By the end of the lesson, pupils should be able to: i. share with other pupils the drama text read; ii discuss lessons learnt from the book; iii relate events in the story to their personal lives."
6,f) Dictation for the week,"Learners are to be guided to learn the following words: Devastate, surcharge, indictment, confiscate, demonstrate, revenue, jersey, promulgate, demonstrator , collaboration"
7,A. Mid-term tests B. Open day C. Mid-term break D. Homework,"Learners are to be guided to learn the following words: Refinery, defensible, interference, disputation, presidency, defensible, politician, impossible, meditative, valedictory."
8,(a) Speech work: Expressing Function of Object,"By the end of the lesson, pupils should be able to: i. describe functions of ‘object’ and mention its types ii. distinguish objects from other items in sentences iii. complete sentences with objects. iv. generate five sentences and mention objects there"
8,(b) Structure: Expressing Consequences or Cause and Effect with Use of “So…that”,"By the end of the lesson, pupils should be able to: i. identify the use of “so…that” in given sentences; ii. discuss ways of joining simple sentences to form longer ones iii. construct sentences by using ‘so that’ to express cause and effect, result, purpose, consequence"
8,(c ) Cornprehension and Vocabulary Development: Deriving New Words and Meaning,"By the end of the lesson, pupils should be able to: i. draw inferences from after reading, ii. differentiate between ideas and supporting ideas a given passage, iii. construct sentences the Key and unfamiliar words derived from the passage, iv. provide ansßers to the questions that follow the passage."
8,(d) Writing: Writing formal and informal invitation letter,"By the end of the lesson, •pupils should be able to: i. distinguish the contents or styles of a formal and informal invitation letters: ii. differentiate between the features of a formal invitation to an informal invitation. iii. write a formal and an informal invitation on any occasion"
8,e) Supplementary Reading: Poems,"By the end of the lesson, pupils should be able to: i share with other pupils the poems read; ii discuss lessons learnt from the poems; iii relate events in the story to their personal lives."
8,(f) Dictation for the week,"Learners are to be guided to learn the following words: gubematorial, controversial, contemporaneous, editorial, herbaceous, negotiation, experimental, electrician humanitarian, electrician"
