0,1,2
LAGOS STATE GOVERNMENT MINISTRY OF EDUCATION UNIFIED SCHEMES OF WORK FOR PRIMARY SCHOOLS,LAGOS STATE GOVERNMENT MINISTRY OF EDUCATION UNIFIED SCHEMES OF WORK FOR PRIMARY SCHOOLS,LAGOS STATE GOVERNMENT MINISTRY OF EDUCATION UNIFIED SCHEMES OF WORK FOR PRIMARY SCHOOLS
English Studies Scheme of Work for Primary/Basic 4,English Studies Scheme of Work for Primary/Basic 4,English Studies Scheme of Work for Primary/Basic 4
,CLASS,Primary/Basic 4
,SUBJECT,English Studies
,TERM,First Term
WEEK,TOPICS,Learning Objectives
1,Review of primary three third term work,Review of primary three third term work
2,(a)Speech Work: further practice in expressing possibility and permission,"By the end of the lesson, pupils should be able to: i. examine what possibility and permission in speech making; ii. use words in discussion to express possibility and permission; iii. construct oral sentences to express possibility and permission."
2,"(b) Reading: Teaching new words, meaning and comprehension","By the end of the lesson, pupils should be able to: i. discuss the main idea of the passage; ii. use evidence from the passage to discuss supporting ideas; iii. identify values and lessons in given poems; iv. relate the ideas and values in the passage to personal experience."
2,(c) Structure: -The tenses (Modal Auxiliaries),"By the end of the lesson, pupils should be able to: i. discuss the modal auxiliaries that express time; ii. write correct sentences using the modal auxiliary."
2,(d) Grammar Grammar Accuracies -fill in the gaps with words from the box,"By the end of the lesson, pupils should be able to: i. understand ard decode the Instructions needed to fill in the space, ii. fill in the right and accurate words in the right space."
2,(e) Writing: Guided composition (Narrative composition) How I spent my last Holiday,"By the end of the lesson, pupils should be able to: i. discuss the narrative composition: ii. develop points on How I spent my Last Holiday, iii. write the composition."
2,(f) Dictation: Selected words from the approved book.,"By the end of the lesson, pupils should be able to: i. combine letters together to form words; ii. pronounce the new words; iii. construct new words and sentences."
3,(a) Speech Work: Passage based on the narration of real life story,"By the end of the lesson, pupils should be able to: i. differentiate between real life and unreal story; ii. describe a real life experience orally; iii. explain the main points of the story."
3,"(b)Structure: Modal Auxiliries: further practices in excusing, possibility, obligation, permission etc.","By the end of the lesson, pupils should be able to: i. engage in a simple conversation involving excuses, possibility, obligation and permission; ii-. identify words used to make dialogue to express excuse, possibility, obligation such as can I come in? iii. use modal auxiliaries in sentences in appropriate contextual situations."
3,"(c)Reading: A football match, teaching of new words meaning comprehension","By the end of the lesson, pupils should be able to: i. describe a football match; it. ii. read to get the main idea of the passage; iii. identify new words from the passage and explain the meaning of the new words; iv. construct new sentences using the words."
3,(d) Grammar: Read a passage and complete a sentence,"By the end of the lesson, pupils should be able to: i. read a descriptive passage actively ii. Complete the sentence from selected sentence in the passage iii. answer factual questions based on the passage"
3,(e) Writing: Rythemic poem,"By the end of the lesson, pupils should be able to: i. describe a poem ii. examine the features of a poem iii. compare poms iv. write a rymthemic poem"
3,(f) Dictation: Selected words from the passage,"By the end of the lesson, pupils should be able to: i. combine letters together to spell and pronounce new words ii. construct new words and sentence"
3,(g) Supplementary Reading,"By the end of the lesson, pupils should be able to: i. share with other pupils the story read ii. discuss lesson learnt from the book iii. relate event from the story to their personnal life"
4,(a) Speech Work: Basic Reading and Guided Writing,"By the end of the lesson, pupils should be able to: i. identify and write points from a passage read ii. use story provided by the teacher to selects points that will help them with their own stories iii. write two or more paragraphs and link them"
4,(b) Reading: Vocabulary and Comprehension,"By the end of the lesson, pupils should be able to: i. read and analyze the passage ii. scan for the specific information iii. skim for the main points"
4,(c) Grammer: A journey by bus,"By the end of the lesson, pupils should be able to: i. describe a journey made using a particular means of transportation ii. use words associated with traveling by bus in a sentence iii. write short descriptive composition on the topic"
4,(d) Writing: How I spent my last holiday,"By the end of the lesson, pupils should be able to: i. narrate a story ii. discuss different holiday experience iii. write a composition on the given topic"
4,(e) Dictation: Selected words from the passage read,"By the end of the lesson, pupils should be able to: i. identify new words from the passage ii. pronounce the new words iii. explain the meaning of the new words in passage iv. make new sentence with these words v. write down the dictated words"
5,"Speech Work: Dialogue further practice in excusing Possibilities, obligation, permission","By the end of the lesson, pupils should be able to: l. use each of the medal auxiliaries in sentences in contextual situations so as te demonstrate their meaning: ii. examine specific dialogues in passages or stories these are used, after oral practice and intonation; iii. construct sentences and dialogues with each of these words."
5,Structure: Complete sentence with ‘can’ or ‘may’,"By the end of the lesson, pupils shoutd be able to: i. explain the uses of ‘cantand ‘may’; ii. compare contextual use of ‘can’ and ‘may’; iii. complete sentences with icant and ‘may’,"
5,(c) Reading To Find Main Point: vocabulary & comprehension,"By the end of the lesson, pupils should be able to: l. analyze the passage; ii. skim for the main points in the passage; iii. scan for specific information; iv. extract new words from the passage,"
5,(d) Grammar: Making sentences from the table,"By the end of the lesson, pupils should be able to: i. construct sentences from the table; ii. draw, copy, and complete the sentence in the table;"
5,(e) Writing: A poem,"By the end of the lesson, pupils should be able to: I. describe a poem; ii. classify the poems; iii. compose a poem; iv. recite a poem;"
5,(f) Dictation: Selected words from the passage read,"By the end of the lesson, pupils should be able to: i. identify new words from the passage ii. write the meaning of new words in the passage. iii.construct sentences with these words. iv. write down dictated words."
6,(a)Speech Work: Oral narration- A visit to the,"By the end of the lesson, pupils should be able to: narrate and highlights main point on the topic; ii. describe different things and places about the village; iii. mention important features in any event; iv. narrate the story."
6,(b) Structure: Further practice in the use of tenses,"By the end of the lesson, pupils should be able to: i. correctly use the present, past and future tense; ii. identify and construct sentences in the present, past and future tense."
6,(c) Reading: Reading to find the main point. Vocabulary & comprehension.,"By the end of the lesson, pupils should be able to: l. read and analyze the passage; ii. scan for specific information from the passage; iii. skim for the main points; iv. answer the questions."
6,(d) Grammar. Aural Discrimination /v/ and /f/,"By the end of the lesson, pupils should be able to: distinguish beueen the two consonants; ii. recognize the sounds in words; iii. contast between the sounds when used words, iv. make simple correct sentenæs with the sounds."
6,(e) Wring: Oral composition! Narrative interesting expenence,"By the end of the lesson, pupils should be able to: l. describe the experience of visiting an interesting place; ii. narrate the highlights of the experience; iii. orally narrate the story of the experience."
6,(f) Selected words from the passage read,"By the end of the lesson, pupils should be able to: I Pick out new words from the passage. ii. pronounce the new words; iii explain the meaning of new words in passage, iv. make new sentences With these words, v. write down the dictated words"
6,(g)Supplementary Reading,"By the end of the lesson, pupils should be able to: i. share with other pupils the story read; ii. discuss lessons learnt from the book; iii. relate events in the story to their personal lives"
7,MID TERM BREAK,MID TERM BREAK
8,(a)Speech Work: -Aural Discrimination /e/ and /a/ and /a:/,"By the end of the lesson, pupils should be able to: pronounce both sounds correctly, ii. distinguish between the two sounds; iii. recognize the sounds in words and sentences; iv. contrast and discriminate between the two sounds e.g. bet and bat, back and bark."
8,(b) Reading Comprehension: Topic Sentences,"By the end of the lesson, pupils should be able to: i. read and analyze the passage; ii. identify the topic sentence in each paragraph; iii. relate the topic sentences to the main points in the passage; iv. scan for specific information and explain the connection between ideas,"
8,"(c) Structure: Further practice in the use of tenses, the present, past, present, present perfect and past continuous","By the end of the lesson, pupils should be able to: i. identify the use of the tenses; iir constuct sentences using the tenses; iii. classify the tenses of sentences in a given passage."
