0,1,2
,CLASS,Primary/Basic 2
,SUBJECT,Mathematics
,TERM,Third Term
WEEK,TOPICS,Learning Objectives
1,Revision of second term’s work Money: Counting Skill: Numbers 450-470 and 1-470.,"Pupils should be able to: i. identify numbers from 450-470 ii. order numbers from 1-470 iii. count from 1-470, iv. skip count in 2s, 3s, 5s and 10s v. write numbers 450-470 in numerals and in words vi. discuss on money and its importance, vii. recognize all types of money – coins and bank notes viii. convert naira to kobo and kobo to naira ix. change money up to #100 into smaller units x. shop with money not greater than #100 in real life situation. xi. solve real life problems on money"
1,Writing Skill: -Writing of the numbers. -Use of money -Nigerian coins and notes – Units of Money,
2,Time: Counting Skill: Numbers 470-490 and 251-490.,"Pupils should be able to: i. idenüfy numbers from 470-490 ii. order numbers from 1-490 count from 1-490, iii. skip count in 2s, 3s, and 10s iv. write numbers 470-490 in numerals and in words v. discuss time and its usefulness. vi. identify hour, minute and second hands v. read time to the hour and halfhour using analogue and digital clock vi. mention importance of time vii. apply time into daily activities"
2,"Writing Skill: -Writing and reading of the numbers. Clock:hour, minute and second hands",
3,"Time: Counting Skill: Numbers 490-510, 1-250 1nd 250-510","Pupils should be able to: i. identify numbers from 490-510 ii. order numbers from 1-510 count from 1 – 510, iii. count from 1-510 iv. skip count in 2s, 3s, and 10s v. write numbers 490-510 in numerals and in words vi. name and arrange the days of the week vii. identify weekdays and weekend viii. list certain activities performed on certain days of the week e.g going to school on Monday to Friday. Christian go to church on Sunday. ix. use calender to fix date to plan future activities e.g 3-day program, 7-day programme. birthdy etc. x. use calender to trace datr of historical events. xi. solve real life roblems on time."
3,"Writing Skill: -Writinfg and reading od numbers days of the week, months of the year.",
4,"Length Counting Skill: Numbers 510-530, 1-250, 251-530.","Pupils should be able to: i. identify numbers from 510-530 ii. order mmbers from 1-530 iii. count from 1 — 530, iv. skip countin 2s, 3s, 5s and 10s v. write numbers 510-530 in numerals and words vi. give examples of standard and non standard unit of hand span vii. identify the difference in arm length and other body part used for meaasurement."
4,Writing Skill: -Writing of the numbers – Natural Units of groups of – Measurement in metres and centimetres,
5,Weight: Counting Skills Number 530-550 1-250 and 251-550,"Pupils should be able to: i. identify numbers from 539-550 ii. order numbers from I-550 iii. count from 1-300, 1-550 iv. skip count in 2s, 3s, and IOS v. write numbers 530 550 in numerals and in words vi. explain the meaning of weight vii. arrange numbers according to their weight viii. use the term lighter than or heavier than in their expression of weight comparison. ix. state which object is lighter or heavier than in any two given subject. x. solve real life problems of weight.."
5,Writing Skills: -Writing and reading of numbers -comparing of weight of two different objects.,
6,Capacity Counting Skills -Number 560-570 1-300 and 301-570,"Pupils should be able to: i. identify numbers from 560-570 ii. order numbers from I-570 iii. count from 1-300, 1-570 iv. skip count in 2s, 3s, and IOS v. write numbers 550- 570 in numerals and in words vi. discuss the meaning of capacity vii. identify and name object that could be used for measuring e.g cups. empty containers, spoons, bucket viii. arrange containers in order of sizes of capacity ix. occupy empty containers with some concrete objects that can be counted x. solve real life problems on capacity xi. quantitative reasoning."
6,Writing Skills: -Writing and reading of numbers -introduction to capacity -Ordering of containers based on their capacity,
7,MID TERM BREAK,MID TERM BREAK
8,Two-dimensional shapes Counting Skills Number 570-590 1-300 and 301-590,"Pupik should be able to: idenüfy numbers from 570-590 order numbers from I-590 count from 1-300, 1-590 skip count in 2s, 3s, and IOS write numbers 570- 590 in numerals and in words identify the shapes of a square, a circle rectangle and a triangle identify sides and edges in a square, a rectangle and a triangle count the number of sides in a square, a mctangle and a triangle solve real life problems on 2- dimentioanal shapes."
,Writing Skills: -Writing of the numbers,
9,"Area Counting Skills: Numbers 1-300, 301-60C -Skp count numbers in 2s, 3s,5s and IOS. -Redte multipliation äbles 2 and 3.","Pupils should be able to: i. identify’ numbers from 1-300, 301-600 ii. order numbers from 1-300, 301-400 iii. count from 1-600, iv. skip count in 2s, 3s, 5s and 10s v. write numbers 500 — 600 in numerals and in words vi. use pictorial illustration to explain area of a shape vii. identify the use of standard measuring units viii. calculate the area of different shapes — square, rectangle and triangle. ix. compare areas of different concreate objece such squares, rectangles, triangles and circle. x. Solve real life pmblems on area."
9,Writing Skills: -Writing of the numbers in ascending and descending orders. Multipliation of 1 digit number by 2 or 3 without remaining or exåanging in soiving area of a shape.,
10,"3-dimenslonal shapes Counting Skill: Numbers 1-300,301-600. -Skip count numbers in Is, 3s,5s and 10s, -Recite multiplication tables 2 and 3.","Pupils should be able to: i. identify numbers from 1-300, 301-600 ii. order numbers from 1-600 iii. count numbers 1-600 in ascending and descending orders, iv. skip count in 2s, and 10s v. write numbers 300-600 in numerals and in words vi. identify and name a cube and a cuboid vii. draw a cube and a cuboid viii. identify and count the faces and edges of a cube and cuboid ix. identify objects that have shapes of cube and cuboid in homes. x. identify and name cylinder solve real life problems on 3 dimensional shapes."
10,Writing Skill: -Writing of the numbers in ascending and descending order.,
11,"Data collection Counting Skill: Numbers 1-300, 301-600. -Skip count numbers in 2s, 3s,5s and 10s. -Reciting multiplication tables 2 and 3.","Pupils should be able to: i. identify numbers from 1-300, 301 -600 ii. order numbers from 1-500 iii. count numbers 1-600, iv. skip count in 25, 3s, 5s and 10s v. write numbers 301-600 in numerals and in words vi. explain data collection vii. collect and arrange data in order using less than or more than between etegories of objece e.g. Green balls are more than/less than red balls. viii. sort data in groups_ group of boys and group of girls ix. solve real life problems on data collection"
11,Writing Skill: -Writing of the numbers in ascending and descending orders.,
12,Revision/ practical,Pupils should be able to; recall what they have learnt for fre term
13,EXAMINATION,EXAMINATION
